2.945792276585402353e-02,-7.900568864928676771e-02,2.040269347526321997e-01,4.963674996951853990e-01,4.835521226596754540e-01,4.106413666660325701e-01,1.455432202948587217e-01,1.206093209814269596e-01,1.310056314544910117e-01,1.303251287203836262e-01
-8.411254055349623449e-02,9.088045529434882197e-02,2.495936881593246170e-01,4.141262929916794122e-01,1.241559539470593471e-01,7.435808567432937444e-02,-1.318012290349956095e-01,3.655963752765092889e-02,6.854479046060774072e-02,3.278091123621691000e-02
-1.159145312828995522e-01,-1.108546872094172547e-01,4.962826767975498515e-02,8.124198860098803543e-01,7.970343759407435558e-01,3.413411528095475211e-01,2.759920357422170345e-01,9.081156492619321674e-02,4.273402463538227697e-05,-1.046273190006279455e-02
2.808859632507390222e-02,2.785891211700637290e-02,3.571577316988593931e-01,5.198481525967109107e-01,2.205720353789111798e-01,1.183290369173068818e-01,9.000677295128241273e-02,1.159819981285009800e-02,3.760749842128591897e-02,1.111736421469476307e-02
-4.016308967228723187e-02,4.996714291707729516e-02,2.562826686965012923e-01,5.559952494296860337e-01,2.690319730046659141e-01,4.231700844988059984e-01,4.362206939000775607e-01,2.466199725208106097e-01,1.535305311796522076e-01,1.353932166624180200e-01
9.116688477404308322e-02,3.385837938711548645e-02,2.955544778960756402e-01,7.646441410657172089e-01,5.075228238085439658e-01,2.230993647014044845e-01,1.264103575113455502e-01,8.398186667553589335e-02,1.027888556007451430e-02,-1.785392734477422513e-02
1.161784682095391430e-01,8.900980408881502270e-02,2.204111858444464944e-01,5.188557024936619744e-01,3.805903094165710154e-01,1.557359303857698829e-01,1.176047998090543611e-01,5.201700979034079575e-02,5.679647228490073557e-02,4.989638696566695009e-02
-7.298594795682465663e-02,-1.650887784594794704e-03,7.646969199920297666e-02,5.009593938845141592e-01,4.347317130213751990e-01,3.585126596522886233e-01,2.847187961362204200e-01,9.620365519309673208e-02,6.111227370922179582e-03,1.320759386951420311e-01
5.162236959672820763e-04,-5.802223759176777795e-02,2.206141934575061789e-02,1.505095174071583441e-01,7.926363083860825387e-02,5.192844180022892359e-02,-1.003290983798536297e-02,-2.534132391664596293e-02,-7.066459003194296151e-02,-3.129777997064508988e-02
3.753017041628613215e-02,1.043440090465432880e-02,3.900170017835671854e-02,1.275141014650948978e-01,1.125760202534979888e-02,1.794777495718481719e-02,4.972361872317648465e-03,-4.733016498985651715e-02,-4.240301233824774613e-02,-9.227991415739986159e-02
3.669087488248331391e-02,6.393809252112327146e-02,9.621489091645311909e-02,1.131008322721428205e-01,7.361327037349435498e-02,5.173147725956895454e-02,1.817120786603617158e-02,9.237897355419340023e-05,-3.427834165364048585e-02,-2.799975395324129715e-02
9.249508187761405764e-02,1.177794339039954646e-01,3.225109432556928502e-01,7.861383855029647760e-01,4.885820765019328604e-01,2.869145033273030609e-01,1.994366435635954726e-01,9.794834960575586613e-02,5.743257916374636812e-02,4.326251624481702168e-02
1.126627942636516250e-02,-3.480559286636751570e-02,1.658204243876569839e-01,4.482489152187523196e-01,2.505181641327315356e-01,8.186001110751926768e-02,-1.209590432204517632e-02,-1.785217787930642314e-02,-2.622226078901110109e-03,-6.282669795698445081e-02
6.495943327396745681e-02,-6.661588225322613577e-02,5.831676728784524616e-02,4.953215342803756194e-01,4.015593189334932256e-01,1.803174274605833238e-01,6.226942574672904296e-02,-6.402459549363251345e-02,2.994703420881594455e-02,-6.829817482891741010e-02
-5.690523540813405973e-02,7.546129962906400479e-02,1.024511464745001987e+00,1.432556014751930062e+00,6.887630007017673250e-01,4.799057162991922643e-01,2.342796936727540025e-01,1.227113888916166323e-01,6.725919580691405719e-02,-7.928654049326949033e-03
3.282949115791087419e-02,7.986507916571104759e-02,1.250381578997550314e-01,3.677821379202078633e-01,2.271825829831308763e-01,7.649601281904701289e-02,6.431457536539629538e-02,-2.555172168588813048e-02,2.876301364313414363e-02,9.219870720741249470e-03
1.321116216244503094e-01,1.672341985488134675e-01,1.665310786594835502e-01,3.642273285331771304e-01,3.364255237407790533e-01,1.192269488686178019e-01,-6.331674542119219984e-02,-1.213515200603162841e-01,-1.929582311361550118e-01,-1.930724387434799016e-01
8.823478005311000127e-02,1.381625753756432762e-01,1.545725505906957453e-01,1.655296584629475098e-01,1.402095511693685626e-01,1.370334540870393747e-01,1.385568021583838128e-01,1.541938341968032145e-01,1.157077685492055169e-01,1.184201272260974880e-01
-4.221611768290130240e-02,8.492283404229396260e-02,4.126508524408912804e-01,7.308387552820801991e-01,4.340616371090995074e-01,1.601451945390988674e-01,6.570509592127438125e-02,2.651853130005001405e-02,8.071715238490305769e-03,-3.976324628626013054e-03
3.351710882215094833e-02,1.330786735910240159e-02,8.250042635203828911e-02,2.761861770813499040e-01,2.211126147160950295e-01,1.436918296950854268e-01,1.705654964587324796e-01,1.224512432428540298e-01,7.789910022257605371e-02,4.956339969788643197e-03
1.693982792209880808e-02,1.212513030368774468e-02,3.149275349354914710e-01,9.390537701487177147e-01,5.327138078213934369e-01,2.283792552994744762e-01,1.606769116274833764e-01,3.195596020300286305e-02,4.516226728397826351e-02,4.261461595785780154e-02
2.334675198353762873e-02,-5.337519389047599983e-02,1.754985650939692721e-01,6.975636010126305964e-01,5.576498630562511938e-01,2.153418826096037131e-01,8.467535000073826701e-02,-2.587294744954468304e-02,4.060375004917279114e-04,-8.354386436469504740e-03
1.051667516442192189e-02,1.527012621643307260e-03,-1.937476047849134506e-02,1.142465422749091714e-01,9.910304507748853020e-02,2.564935439765426289e-02,4.526566516355060021e-02,5.266932521039779241e-02,-6.537967220657042548e-03,-2.948204863373142873e-02
2.137129384357636802e-02,4.448515102287984441e-02,1.469613824268528046e-01,2.462719579205105147e-01,2.113394784875690380e-01,1.162827581440668834e-01,6.735340989646822207e-02,1.012173660462263453e-01,3.161874195189126602e-02,6.135642928285787306e-02
1.566581511262377657e-01,1.506422037074917342e-01,3.673755151587235201e-01,4.177078594112345056e-01,2.154508757765015159e-01,1.620857360886517051e-01,1.122013995979496692e-01,2.066703584345419564e-02,2.790717128052153800e-03,1.761030991918096852e-02
-3.878698349158470754e-02,5.403385867251953717e-02,4.923709077303525250e-01,7.634690870338143309e-01,3.294802392989103490e-01,3.091588761750450054e-01,1.668541618357258227e-01,7.891944829816183171e-02,-3.692825419918914498e-02,-4.988057130165408914e-02
8.289902567902142014e-03,1.264264142633893528e-01,-3.471679927428984735e-02,-1.513917403171260723e-01,3.989932180736575906e-02,-5.330298428712090808e-02,-2.791726976112009206e-02,-6.211714423109750485e-03,-4.088495854607494817e-02,-1.040923975625590026e-01
8.068497181829868692e-02,5.342030208201565405e-02,3.310132632794589580e-01,1.003662861548563878e+00,6.658304467281837002e-01,3.460385347716000148e-01,2.051861702201254467e-01,9.301675780335350030e-02,7.739435919349467452e-02,4.864344474029560356e-02
8.710795876123028636e-02,7.961191539196033062e-02,2.169495185328378095e-01,2.238166824334537897e-01,1.726747534595546307e-02,-7.033962001336721559e-02,-7.441567489031761240e-02,-3.956772852897813553e-02,-2.307238076420805098e-02,-2.280014994363804490e-02
-2.775328717436402470e-02,-1.849159833288178678e-01,4.681903338990171526e-01,9.290952354975399174e-01,4.546846660404700313e-01,2.219406451559243210e-01,9.739105400689658520e-02,5.317596638516803448e-02,2.156489822634940698e-02,-3.932485599188379616e-02
1.191526555789573921e-01,1.317374102156243787e-01,1.367928339917836578e-01,4.473892393378220422e-01,3.450313379130937608e-01,2.250526837745574216e-01,1.951777861568818051e-01,7.137651252861133833e-02,5.026268920598783024e-02,1.452845653257366434e-02
1.525198455996401581e-02,1.096478513369414202e-02,6.942249489799080797e-02,8.403235687600445203e-02,2.898277299231856452e-02,-4.142159399783983120e-03,1.500999573346596325e-02,-3.890777807180845812e-03,1.713170931964938873e-02,2.324751137895445310e-02
-1.716251345958926672e-02,1.384926192428890535e-01,-5.360029448946396907e-02,-7.929724266687432355e-02,2.330511885890486010e-02,-2.422755610841811989e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.022360159263168561e-01,1.027225753560204735e-01,1.584662527009643718e-01,1.663283193313844499e-01,1.062788983402965931e-01,1.181100768431409265e-01,5.526730200253976433e-02,4.882577384626013428e-02,8.004109597176338464e-03,1.867822693448555407e-02
0.000000000000000000e+00,1.542381176714304747e-01,7.638349427348971321e-02,-4.727030334894376240e-03,7.091207753872187658e-02,9.798437292076923877e-02,1.039637622450428345e-01,8.175992836763174010e-02,6.791994063314505947e-01,9.024283522584017891e-01
3.896814844170251591e-02,7.806398762789289181e-02,1.466472510850830302e-01,2.740515633374839832e-01,2.738046747684964033e-01,1.568033215093589394e-01,1.315358914249978306e-02,-3.127945169160516875e-02,-3.863499031503418724e-02,-2.507125891903175252e-02
4.729999743795963545e-03,-5.714216374857444825e-02,-2.739411594725469148e-02,-8.262704321485808689e-02,-3.770779655084720294e-02,-5.278256450741258127e-02,-6.707502139623944259e-02,-2.666828055863664643e-02,-2.424554299297219245e-02,3.649290975240539192e-02
5.056671049636607407e-02,4.106658909991736661e-02,6.878054879155326429e-02,1.237301567936888447e-01,9.143011553567831351e-02,6.876452373378415250e-02,1.380270006594120670e-02,2.055526276112933093e-02,6.221283963511296811e-02,3.859887689035019359e-02
5.238442045285444243e-02,1.147972486531886604e-01,1.370443236259056285e-01,2.082133792708071862e-01,1.458408509692182276e-01,1.386880209465451985e-01,7.768891691546533917e-02,9.891051444622708799e-02,5.674414590138009834e-02,5.184171740332958050e-02
2.437604497233580511e-02,2.146048989758809686e-02,2.160329576808958651e-02,4.090841283302010245e-02,2.291754877151622530e-02,2.247502222768607213e-02,2.395118641879408206e-02,1.995804981779033399e-02,-3.710930567722600898e-04,1.121357426869919530e-02
4.041072168401331488e-02,5.591215681663144754e-02,2.036299326024127443e-01,4.522205892626411372e-01,3.181831012951522597e-01,1.855363422970578713e-01,9.484697314156120829e-02,9.623324881531332420e-02,6.478938636876073465e-02,1.889516388107951791e-02
7.808029018535472821e-02,6.118631219289634438e-02,6.546242043213347517e-02,5.078242905946905861e-01,4.670227646770411800e-01,2.360289254457883235e-01,3.729245426929411050e-02,8.304228529258551872e-02,4.562690317414404284e-02,3.457308533490420499e-02
-4.134683143696850534e-03,2.592419285043514113e-02,2.695925919936507098e-01,6.982160438196274299e-01,5.789654507248358506e-01,3.807551566579061575e-01,2.023834099458735047e-01,1.224549613435162720e-01,-1.544127166201838229e-02,2.010321195412631545e-02
4.145950315360196620e-02,5.908370815040805274e-02,9.811455940537511244e-02,1.199740248201502935e-01,1.082976700342085513e-01,6.031896684917547463e-02,4.804305115403107590e-02,1.671999595774080818e-02,-2.159409861131633170e-03,-1.668261276874326640e-02
1.013216475463866312e-01,2.118065237361672071e-01,3.384134009798660525e-01,4.199431437562716751e-01,3.970081487514194873e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.424072504216055524e-03,5.249643996485232195e-02,1.692455859438608545e-01,2.247754383586323956e-01,2.213325789495038942e-01,1.069486060586166964e-01,3.920122202333554962e-02,5.379066951304783267e-02,-1.485053644279288841e-02,-6.880156402258029956e-03
-3.499286346944319864e-02,7.604070092771558764e-02,3.688802219391680293e-01,5.057956883618980326e-01,4.350847066415927111e-01,2.887764012593861951e-01,1.339323905020252670e-01,1.954668839756064716e-02,-2.057347286443662882e-02,-2.003758520462112572e-02
-9.531531332830707470e-02,-7.556172882653081069e-02,-1.309366236498394342e-01,-1.493957761157165554e-01,-1.199906558962310771e-01,-3.796053723369061106e-02,-9.270722798567754275e-02,-8.733425850289890102e-02,-3.887491209599300279e-02,-4.353159903779839357e-02
3.847800933048407118e-02,1.562364156131653206e-02,1.204769488009186859e-02,-7.547168184863720097e-02,-4.702604431688354319e-02,-1.844474683504493395e-02,1.754632451190246342e-02,2.178398287721925938e-03,5.138486575533980638e-02,6.198181794690269669e-02
-5.811629942103048799e-03,1.056465459352789599e-01,3.334768493692881197e-01,4.018771595973374966e-01,2.959648899847092673e-01,1.921500940009810976e-01,1.437666885820705343e-01,7.042152164940948533e-02,2.504407152913246809e-02,-1.281718191997519712e-02
2.306342370269850728e-01,1.415765191770862186e-01,-1.026176243900937292e-02,-1.896553122900734856e-01,-1.262153478357520564e-01,-1.611220097748362612e-01,-6.267715316750678556e-02,-2.289211087345864246e-02,-5.697292377017313530e-02,-2.538614502104576121e-02
-1.234540415598059035e-02,-2.420314632493189566e-02,1.748453598495379804e-02,-1.110560636654989997e-01,-1.070957572165036897e-01,-1.481916923974384293e-02,7.631705656293850948e-02,3.552694155747068792e-03,6.788340921247497384e-02,1.161987996340504981e-01
6.102221066612954770e-02,1.142275885663248530e-01,2.078203850092986693e-01,2.146452619192128763e-01,2.119645865177953448e-01,1.490419712081708370e-01,8.356996374276408346e-02,4.114017876169065446e-02,1.568816337761244975e-02,3.499296387526329433e-02
6.050292456121889040e-02,1.238610522409272496e-01,2.851311239650872742e-01,3.267856260413269931e-01,2.760321123801292020e-01,2.107000950566372266e-01,1.396531152125431163e-01,8.578757499715145007e-02,4.419016592616394068e-02,-5.464504787547644522e-03
0.000000000000000000e+00,0.000000000000000000e+00,1.492357778056504214e-01,2.245138874028541065e-01,1.684259534998238383e-01,1.012155744811473190e-01,2.115021548007457730e-01,1.900843101347137742e-01,1.253837542139737693e-01,8.867107659935385966e-02
1.105943270237005893e-02,4.606012391137066092e-02,7.117110057068416762e-02,7.917633016104212718e-02,5.990634012080645748e-02,5.145442116078370598e-02,4.550663402264011614e-02,1.612015932229405452e-02,2.493100634672729132e-02,1.917089665635147988e-02
2.498331092153013855e-01,3.244982114886481583e-01,3.196351048900735181e-01,3.415221011852039301e-01,2.187765479782181610e-01,7.489915965958153510e-02,4.905325393544885532e-02,6.365491510136592201e-02,9.032240080303109708e-02,6.764931523689765580e-02
-6.419510430326309802e-02,-3.331457088269475231e-02,-9.626652003803178037e-02,-1.442947053883012198e-01,-8.119027532440723470e-04,1.618639427260633035e-01,2.110278466561689437e-01,1.978772909315910655e-01,1.448007122463212670e-01,1.432376163768714628e-01
6.114582598043900342e-03,1.309699447099566816e-01,3.719459388563005620e-01,3.774320401565562366e-01,2.872516654515554491e-01,1.509296644848703572e-01,6.967921737143550898e-02,7.025029684341070613e-02,-7.903942215812509095e-03,-5.017938120170807592e-02
-2.228122635344492036e-02,5.844732511116162987e-02,5.584833110919312782e-03,-9.233799214647379905e-02,9.249936275058290303e-02,1.711492015926605881e-01,2.449488105636320467e-01,1.052457082143751915e-01,7.591915678723394623e-02,2.750064921826582687e-01
1.408625451345185339e-02,5.899664107217229142e-02,1.355863292797333808e-01,1.755557205313905134e-01,1.217042818411347288e-01,9.063678969620045378e-02,3.627202412056453745e-02,3.921512991866472897e-02,5.023683842147142614e-02,8.020685354589456376e-03
1.111047586858415759e-01,2.336288840450094148e-02,2.304963172016074036e-01,3.030455377366969016e-01,9.961478323182421102e-02,6.585639524711298098e-02,4.054521015716427285e-02,1.309097953113951170e-02,1.870788901184734006e-03,8.301746654061890884e-02
5.858332238135422615e-02,9.398099049490306334e-02,5.978721887035167749e-03,2.629285661452721579e-01,4.261107408237974070e-02,8.790515465754962510e-02,5.470373711064219907e-02,4.362564779279125976e-02,2.293452682762762204e-03,-9.045313569655153915e-03
3.199689783329043857e-01,3.362616866775411384e-01,3.399396426983243291e-01,5.608598726523900124e-01,2.896042507518465370e-01,2.650210170820276392e-02,1.711720297844927519e-01,4.102030380601480730e-01,2.711542533316234627e-01,2.376548416367114391e-01
-3.910499356336554627e-02,2.476788445716132936e-01,6.406734292889196825e-01,6.767693543905983766e-01,5.037702463755791005e-01,2.682515271143628977e-01,2.138101155734652703e-01,7.160470613759722935e-02,3.371959368733556950e-02,3.913663041352056712e-03
-2.219066395022672999e-02,-3.570980978987106647e-02,1.078929648227078264e-01,2.563403716095796203e-01,1.901887673997825490e-01,1.015439077480999597e-01,2.476936352778956549e-03,2.449213757019319190e-02,3.045561629687692368e-02,-8.665185176625846489e-03
5.621461407382482428e-02,9.355754397776887277e-02,3.236129503390671597e-02,1.292437978817385369e-01,7.467933002955233490e-02,3.209028789734805209e-02,8.018054181163053462e-02,5.774726838765575909e-02,3.695216859979412460e-02,5.949685692636463158e-02
-5.672612348347338442e-03,-1.406620269164525830e-02,8.583324777196880973e-02,7.998739752908359257e-01,7.774207066790324028e-01,4.245799555178607076e-01,2.718039786068782160e-01,1.789497584118370788e-01,5.448038155994686105e-02,1.729713968007693531e-02
6.095597434226662781e-02,1.178340392021700184e-01,1.172532156343273207e-01,2.066444339932715091e-01,1.419851692309502811e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.629787288351394525e-02,2.065015905830512588e-02,9.949576240700566121e-01,1.286237376783605058e+00,6.883973138041387108e-01,6.373727101424878638e-01,4.101989203601036360e-01,3.369753017782075033e-01,2.226440741029383774e-01,3.268049998727146077e-01
2.443197667154870553e-04,-2.464027642853557770e-02,3.763712022048623651e-02,1.386719848331068594e-01,7.563773508572500803e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.671471647466588828e-02,-4.064325402855783337e-02,-2.041932855549392217e-02,6.134354461593053420e-01,5.746658751388450392e-01,3.206869380497177624e-01,3.091342913971992235e-01,1.719291927150104760e-01,8.365875787331636393e-02,1.259376905793826162e-01
-1.013265077399495839e-01,3.366928323254779198e-01,1.445254369346835377e+00,1.491546806564821193e+00,1.037708812079363607e+00,7.243463511595090720e-01,5.008064695125986621e-01,3.807815355876097985e-01,2.738123850211772736e-01,2.445485717899064382e-01
1.387516670580334899e-01,1.694400772731619598e-01,1.701321660136880243e-01,1.719824033980436873e-01,1.235637116372390598e-01,1.493994115784913479e-01,1.239515635940531268e-01,1.167139510983027512e-01,1.269388421422111279e-01,4.167739559127964233e-02
6.444552766564021207e-02,8.293833753614245075e-02,1.190451873350722167e-01,1.794726107468042342e-01,1.146545359461275948e-01,4.387408123454909770e-02,6.641570209220040710e-02,7.433858137855618720e-02,7.512478618551195197e-02,9.801744666721290411e-02
-8.856643491115492872e-02,-7.719605601566666142e-02,9.198400653638685864e-02,1.725530157562168709e-01,1.109322648439590719e-01,2.550264481919569878e-02,7.787869372332152651e-02,7.291794857216780945e-02,3.983765752280857969e-02,4.570678996610876010e-02
-3.664233071795129637e-02,-1.454990219515772676e-02,9.365306627793271166e-02,1.853992990673800634e-01,1.754473352212879700e-01,1.684752411671386618e-01,1.349079795608617016e-01,1.204771905984091812e-01,1.711415674827111433e-01,1.076589975266902671e-01
5.620189353904068291e-02,-4.373090948670405737e-02,3.710422590914861513e-02,1.104647864371643279e-01,1.195677854397051397e-02,-4.069184394179344022e-02,-9.645887496953721787e-03,1.438033819055338546e-03,2.673265160306252837e-03,5.861751596291939204e-02
-1.142112438354906875e-02,3.864090437158694546e-02,1.995683671457686437e-01,4.779018047292855065e-01,4.749423422749418089e-01,3.972970509069345679e-01,3.278729401055718307e-01,2.499523405792683228e-01,2.923891773312080056e-01,2.172224738092694285e-01
5.452294690020960399e-02,3.942105052954404665e-02,1.536229529822263351e-01,2.489180311391548939e-01,2.306610505400560063e-01,3.860897097954673479e-02,3.115575030023337577e-02,2.997038102223663347e-02,2.109230599089695346e-02,-1.777284674182119315e-02
-9.280892573142786317e-02,-2.315316834517496328e-02,1.677835670448037803e-02,1.025633452055968314e-01,9.240285428508412946e-02,4.133311002231183917e-02,2.567515096068010219e-02,-2.174187279857507996e-02,3.374171561520612067e-02,-2.861216263490639440e-04
1.269481656644853573e-01,5.721409803689794099e-02,1.004077473219508743e-01,1.866291027128006708e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.833059812927976873e-02,1.328549778865825148e-01,1.416032554447397562e-01,1.800039496484130974e-01,1.348181304001216663e-01,1.008623242761181316e-01,8.821242678833675355e-02,3.909077753089369722e-02,8.754987969494015809e-02,0.000000000000000000e+00
1.742294480685579669e-02,-9.431381763383582875e-03,3.793530337497858507e-01,6.309087492038988332e-01,3.093556853149943553e-01,1.384393479136278582e-01,1.510705308272917713e-01,4.367967328670874227e-02,2.075702419918994124e-02,3.166870609830009509e-02
6.270839970461825064e-02,3.973668880002094450e-02,2.424202080201148107e-02,1.625020973676480351e-01,8.872935025567377232e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.359817880057461292e-02,2.714323390000195763e-02,1.192194596745329710e-01,2.497385615733728192e-01,1.698633676696867378e-01,1.469938140599794940e-01,1.389357187902649227e-01,7.612501205021610096e-02,9.579121690099626218e-02,3.588772145567134531e-02
-3.580875916684899546e-02,9.224856580881377055e-02,2.726253505139062949e-01,4.178770083376687206e-01,2.966791302222341331e-01,2.054358603490697432e-01,2.341383505865560766e-01,1.507194407802834035e-01,1.473888025424286152e-01,9.419619767812345557e-02
1.391198807738014409e-01,1.073072980441509561e-01,4.009582892601319948e-01,5.425386095530191355e-01,2.683542684040984283e-01,1.632486940673412990e-01,9.249724252136844183e-02,3.723352107741684930e-02,9.288164962031446314e-02,9.647817795589323786e-02
3.524032048206732735e-03,-6.798696611047019833e-02,7.149437235821483050e-01,2.214898736411479163e+00,1.659229206968525494e+00,9.063599850044020689e-01,5.243747258312054793e-01,4.796404124138461955e-01,4.310406836139826781e-01,2.789792986168839195e-01
-1.511592074723159054e-02,4.696639727715030271e-02,7.938763351584418593e-02,1.497875513714768403e-01,1.374287554420954571e-01,7.543744282278419533e-02,1.295704443583178267e-01,7.188014413878701658e-02,2.851812228020544557e-02,-1.451169149394262656e-02
-1.626870314260659258e-03,1.000525277962300424e-02,3.735029795568627908e-01,1.090083768277326115e+00,7.006399352916983236e-01,2.860105677073785380e-01,2.006184738065623641e-01,1.668334103467743190e-01,1.191524489555108313e-01,7.264982797400665326e-02
1.329926296686079028e-02,1.109467379024524532e-02,1.867907460948890763e-02,4.128620699571426689e-02,4.536781289074393042e-02,2.986853216398342378e-02,2.126011964228688433e-02,2.106473923420587244e-02,1.307960320725204580e-02,-9.168420054554570972e-03
8.763655844615449164e-03,7.955297503217473309e-02,3.010917378242563419e-02,1.387066291531756923e-01,-1.229401570840175581e-02,8.563781976120425632e-02,6.353227840081512867e-02,4.071602464397554300e-02,3.630360158908630536e-02,3.563031352426037496e-02
-5.957212118210352542e-02,-1.137089150287118496e-02,4.766940174076729764e-01,6.564251788373831609e-01,3.444711361929350124e-01,2.265017567119556596e-01,1.855966941920381974e-01,1.651833013360002045e-01,1.051568334565105012e-01,1.300284206331218384e-01
3.984220009033132004e-02,1.233883728587193140e-01,9.159436100332678243e-02,1.443516959438371217e-01,1.081474332205893812e-01,2.049655118340952195e-02,5.282457217314322911e-02,-8.164745251410926094e-03,4.379305823740169135e-02,3.784571837483892420e-02
-9.225264547801352458e-05,1.024640761927899301e-03,-1.692376953362253328e-02,4.178213021426739615e-02,2.948528725948956764e-02,3.978377238951457534e-02,4.093468823386643002e-02,1.102751311481226480e-02,-5.386142018935506821e-03,-1.857536173998554016e-02
-1.125583817288497088e-02,7.036674358741285516e-03,-4.397739138123550606e-02,-3.808029090811825695e-02,-1.457810764582267472e-02,3.009411316528435871e-03,-4.108346791895473027e-02,9.867437595855213864e-03,3.421832095723444100e-02,1.787125286509443425e-02
2.743067841588274769e-01,3.203707746240200827e-01,3.341859900821085860e-01,3.641430022206626482e-01,2.302370303770839288e-01,1.886970670427934871e-01,2.652796030052287923e-01,1.609794598559380341e-01,1.373598695004689119e-01,4.096121344811018417e-02
-1.473083548909842957e-02,7.536508638023990680e-02,6.601949969712226363e-01,9.652783187256425146e-01,8.797741768089123449e-01,8.102668658664625712e-01,5.847879990300060005e-01,5.826218271224806733e-01,3.906540660692429112e-01,3.461210763409799940e-01
-5.179255895502567208e-02,-4.637520823810547393e-02,2.217054537549782434e-01,8.124202104220109577e-01,6.592822883785064425e-01,4.790318927957876172e-01,4.278062269263548933e-01,1.617388217309379816e-01,2.109840552715110673e-01,1.700225905461643650e-01
1.012768552871293193e-02,1.086330463303427640e-01,3.060592735507908224e-01,7.469300323931096219e-01,6.165023305308294788e-01,5.525657026961254825e-01,3.263340004018449592e-01,2.681342117943756875e-01,2.949332769297972612e-01,2.575827613877448297e-01
-7.066703545509146756e-02,8.114851947469604587e-01,1.391697675778609700e+00,1.423487888820937686e+00,1.388187620066374750e+00,1.198430259841314793e+00,9.909152249742556595e-01,8.706935710756655844e-01,8.576336705710746466e-01,8.179521785317929172e-01
8.615666461154422584e-02,1.844833628956537852e-01,2.376042368955077477e-01,2.533695232247476503e-01,1.682334027530755782e-01,7.259415162412156952e-02,1.833655443320454104e-01,1.347151291198426803e-01,3.631638018967413284e-02,8.523858286584976018e-02
-5.356435539347422295e-03,-2.614541736719915022e-02,-2.919483557594303256e-03,3.099349986030065091e-02,1.510854212113678721e-02,6.825401389402669869e-03,-5.442322201696443013e-02,-5.992436385080252004e-02,-9.778577128530989426e-02,-5.748264426017849621e-02
