4.995334250461429474e+05
4.886980588043718017e+05
4.824219307316151098e+05
4.779855761837396421e+05
4.745502958402244258e+05
4.712845502773585031e+05
4.689301136152480613e+05
4.667589892920256825e+05
4.652730018340440583e+05
4.638600892572495504e+05
4.627328498175652348e+05
4.618355876170339179e+05
4.610226888510562712e+05
4.603422289076409652e+05
4.598394766844791593e+05
4.595479936895635910e+05
4.593186586283118813e+05
4.590145961995279067e+05
4.588436699783593067e+05
4.587395593967115274e+05
4.584724431053590961e+05
4.584516225808225572e+05
4.584111832075912389e+05
4.584549248682176694e+05
4.585039864117907127e+05
4.586843665259669069e+05
4.589501237251353450e+05
4.590402429771629977e+05
4.593078266235255287e+05
4.595130857971322839e+05
4.597984615445556119e+05
4.598459277743953280e+05
4.601112104822631227e+05
4.604784995818159077e+05
4.607408122890717350e+05
4.610662780455267639e+05
4.614474133927107905e+05
4.616566570468636346e+05
4.618668663954023505e+05
4.622504620521743782e+05
4.626803268754748860e+05
4.628241794164424064e+05
4.634174168583042338e+05
4.637111549503359711e+05
4.642070339285962400e+05
4.643148043168978184e+05
4.650603141068388359e+05
4.653253711797386641e+05
4.657983300908254460e+05
