6.667099684177858476e-01,4.740707756838409281e-01,7.632351494449008955e-01,2.599541100386342229e-01,2.178240372915148937e-01,3.830068852548534353e-01,4.126809756189553369e-01,2.314469719842697504e-01,2.026591979749592931e-01,2.792684800681322077e-01,2.764475743018373621e-01,3.375339408375314099e-01,2.780743561083173221e-01
7.765134465220649984e-01,4.969763563109095283e-01,2.140478351376456645e-01,3.169737486465461496e-01,4.816814384799993354e-01,3.313701884553934551e-01,3.600376412231494627e-01,4.797719058299098616e-01,4.318765541420996890e-01,2.584153759349311352e-01,1.112027760341493948e-01,4.452330657110668555e-01,3.705860862923499033e-01
6.746306487053675971e-01,7.324042149116325451e-01,8.346890603316658996e-01,6.569369673211364891e-01,5.479757544354877385e-01,5.698913127023983449e-01,6.226100426881335803e-01,5.709606059455119009e-01,3.318649779941849065e-01,5.767231718584482358e-01,5.313265071796945405e-01,4.656072695901210534e-01,4.884835472582707561e-01
5.057088522941001196e-01,6.405229649214375653e-01,7.463254139070151227e-01,6.606526795508704808e-01,5.292879376025718674e-01,5.911723465086169416e-01,5.886610942594214801e-01,7.194712729135300799e-01,3.717018278811022869e-01,5.760269732282969901e-01,6.335241453606081929e-01,4.635341596707260314e-01,4.854177733406559447e-01
2.748157323909222738e-01,4.273950863528570010e-01,2.837972542044490953e-02,2.279921935506224184e-01,2.244053356130587540e-01,3.321575221374842846e-01,1.739008060928493027e-01,2.612925170352404791e-01,1.882563750328521135e-01,4.370588656094547275e-01,2.805960868647621176e-01,2.602946471037755893e-01,2.536057848367144207e-01
4.653733548509784157e-01,2.951873571961921572e-01,9.514430579997157356e-02,2.039361108254237331e-01,2.734117867210186237e-01,4.180161604254029051e-01,1.989765137609236512e-01,1.522963709884931349e-01,3.850127303038602955e-01,2.745267221795321122e-01,1.783396255138116615e-01,2.852663046211053599e-01,2.910212452666996463e-01
6.797419935701810578e-01,8.219829136747991427e-01,6.807709538513236902e-01,6.425792073933531690e-01,2.039859460931757185e-01,4.069551531078681728e-01,4.574252173023979351e-01,4.493668254948427476e-01,2.399014610379755219e-01,5.519711335306756173e-01,6.085840102422664932e-01,3.824183882826007186e-01,4.871839733406686523e-01
1.891322172121237821e-01,1.648029592337385829e-01,2.414715205084730643e-01,4.775247389086601513e-01,2.230156314386108340e-01,3.213498437819168330e-01,3.775508046754181279e-01,3.495929830194269838e-01,2.345366126915384153e-01,4.990103400242907883e-01,3.827906350909562327e-01,2.444479141631887287e-01,2.759995620611659928e-01
7.712142648271279599e-01,4.951467420059406099e-01,1.668536111653161624e-01,1.859633253077976889e-01,3.011281417664103954e-01,3.626653347824813078e-01,2.661074826745256083e-01,3.438295248488564271e-01,4.590219284806160704e-01,1.741333061326618137e-01,2.066054103376423201e-01,4.008936000056323445e-01,3.465348186716363243e-01
7.586282565043437343e-01,7.111171991012630311e-01,4.562481416253972855e-01,3.212643103066250005e-01,3.480224719074342388e-01,3.595881856078828598e-01,2.224318530430687557e-01,6.431935324106172747e-01,7.365451073269896343e-01,3.730279441055037726e-01,3.022169728626399876e-01,5.001718681742297612e-01,3.464269340965845378e-01
5.989240080285733736e-01,8.426539846524192523e-01,7.055753570910473504e-01,6.862805757379001337e-01,3.602356616464561512e-01,4.704968584133496501e-01,4.658500551497627429e-01,6.207567494682549869e-01,2.118701954680929644e-01,7.359169322218951370e-01,8.266785177960100928e-01,4.032702165710446152e-01,5.629018133632209819e-01
5.932510007602033175e-01,3.475204740519714508e-01,2.301131123072017171e-01,7.207865198938991913e-01,4.858975965689286691e-01,4.842550371635059858e-01,2.046685362951829179e-01,3.869385764464902122e-01,3.366466838988776966e-01,3.881099818009665636e-01,3.498141318159805890e-01,4.478183373713294779e-01,4.340345444831910093e-01
4.047422877014608678e-01,4.035544795805719454e-01,8.310785425831941631e-02,2.472782605964702618e-01,3.164320994217691974e-01,2.040599600174134443e-01,1.783042262992853288e-01,2.799343938702816281e-01,4.559526954027923740e-01,3.574160015603642382e-01,2.354182672014923927e-01,2.569957751159206993e-01,2.450666890077045357e-01
2.428593819325061132e-01,1.841201787836395931e-01,1.809982826372758813e-01,2.834635957484153979e-01,2.130083185403796597e-01,1.351572238502452561e-01,2.495779314661965564e-01,2.079207924015566977e-01,5.729983334720701871e-01,1.678719522800084796e-01,2.855670199250710528e-01,2.115617367879124855e-01,1.931194386877240488e-01
4.135514211372113835e-01,5.967848917894931215e-01,6.580780873900043959e-02,2.059907521627913629e-01,2.223245740775132151e-01,2.136200324643281745e-01,1.919191835456638406e-01,3.449520424186290901e-01,4.556886114859155512e-01,5.203351368313671177e-01,2.466710953171469822e-01,2.300701586765080686e-01,2.382262745511456170e-01
4.020813876181777435e-01,2.276118922789755195e-01,1.391988217385190518e-01,1.764184832923408885e-01,2.315534432164179091e-01,2.500513520924807498e-01,2.631884340388251919e-01,1.448275823683835006e-01,1.909542482103709915e-01,2.568524331269558814e-01,1.690823066922206297e-01,2.191337792638206050e-01,2.058419203138661668e-01
6.602605301902242374e-01,5.938235087653933597e-01,6.579293355400173127e-01,6.996230546371930981e-01,3.148662459772052502e-01,3.734442506715236476e-01,3.622507025400875103e-01,5.604565143301086794e-01,3.230189762564434908e-01,6.275993953009655346e-01,6.962307856552215624e-01,5.443821035111006124e-01,5.179051268502545824e-01
3.338741949737207282e-01,3.573353716682567405e-01,5.778990642382219045e-01,3.304102330299330537e-01,3.127231420261471495e-01,3.188355792309175984e-01,4.071015658641701784e-01,4.415378735868505933e-01,4.089459378721963523e-01,4.835702676194769123e-01,3.372726133561115280e-01,2.788245748346128150e-01,3.450787920430387623e-01
4.133417365584617365e-01,3.854052696924683552e-01,2.097329406985205813e-01,1.667936609850419194e-01,2.026219349840271688e-01,2.809700903955932305e-01,2.340938014400835154e-01,2.188640145231011414e-01,3.001090569296935850e-01,1.708176682441758520e-01,2.366371482490808587e-01,2.276471613308008735e-01,2.198862664323481542e-01
7.313231257190717649e-01,3.790203803067043742e-01,5.747893967190584319e-02,1.965653753205771903e-01,2.586889922102753037e-01,2.693903029485208434e-01,1.522710577024842804e-01,1.600939383093044899e-01,3.815052231827834595e-01,1.825188404350303883e-01,3.961720366754017952e-01,3.883455103104284656e-01,2.617929866858542676e-01
1.325218530912364578e-01,1.151686857194139241e-01,1.212951182009859297e-01,6.176192201600366749e-01,4.456861624984482795e-01,2.637082961120333913e-01,1.977346048942681955e-01,2.076235807464390515e-01,1.900928247069961219e-01,3.920545950923966516e-01,2.898271875190893687e-01,2.361968132156750944e-01,2.280558885899146015e-01
5.595925636711484019e-01,1.479164649316519753e-01,1.360297307719507132e-01,1.993344333048134298e-01,2.274904632073930788e-01,2.381352291176582203e-01,1.949559969596684206e-01,2.550429700433359259e-01,1.268675880659118627e-01,1.921054075643753301e-01,1.060868849027717525e-01,2.334460382133825285e-01,2.591066507532766572e-01
3.809744355486949230e-01,8.445683739895993858e-01,6.752650272485212213e-01,5.599888485371674607e-01,4.249269998124560743e-01,8.008981823233061181e-01,7.369426253045407993e-01,5.601415132160083576e-01,3.908424395548174557e-01,5.427588829216440924e-01,5.830079976773140382e-01,4.335750044628095545e-01,5.378980803337015670e-01
8.269015670947540420e-01,7.206847671655562948e-01,2.664426801999562056e-01,4.943782294374237107e-01,2.593722001768747898e-01,5.658121112585687840e-01,5.359130065127770681e-01,4.655085914480835418e-01,4.605738837304020339e-01,6.050396714097963091e-01,5.759923397787367616e-01,5.864923450576651209e-01,4.841566578529946652e-01
3.262580734507191660e-01,1.191738566104299374e-01,2.388007083517263707e-01,3.423100927587934827e-01,1.875604221574174724e-01,2.168265570182068003e-01,2.131444621809124862e-01,2.040484485025245154e-01,2.421479258894882469e-01,1.714948178461244976e-01,2.457784721994612509e-01,2.233268154418644735e-01,1.999347263999820268e-01
3.578147953564156381e-01,2.566361633642508244e-01,1.040327852375525636e-01,1.230537928874779335e-01,2.819470503961786778e-01,2.383118121678599599e-01,2.384520092204453490e-01,1.922045277258803975e-01,2.205600554444906991e-01,3.438584033527936068e-01,2.739653695781090192e-01,2.466419070254992907e-01,2.870098932766720901e-01
4.190151123698190316e-01,1.423611432144946121e-01,1.467080247965233675e-01,2.401540832402403181e-01,3.834716197794991732e-01,2.589496899529362683e-01,2.694602902732413652e-01,2.636647371795905470e-01,2.883267493335788245e-01,4.372377028401789323e-01,4.030961850561228799e-01,3.689896486569699818e-01,3.356497324277377126e-01
6.956112710958385348e-01,6.565113190264997289e-01,4.340706053453584068e-01,4.607162551284956220e-01,3.303233210078325710e-01,4.524019364762491557e-01,5.290782042597174106e-01,5.392060586743592232e-01,3.189864638903153748e-01,5.016342552786742237e-01,2.746808399344530249e-01,4.898049360880201153e-01,3.554325956806289599e-01
3.680547241200888831e-01,1.975048948360409728e-01,5.820746507957542948e-02,1.903529054577039747e-01,1.945308664285126110e-01,1.705034604417054456e-01,1.753444023394382933e-01,2.000444993069870614e-01,1.439127496389206173e-01,1.456060366062609523e-01,9.967529930194807264e-02,1.936809235229750292e-01,2.195393539665275173e-01
2.473287682973556445e-01,1.360735574722233832e-01,1.570874435033020045e-01,2.125009223716110285e-01,1.727170415218076127e-01,3.347159526033003374e-01,2.585432123424693529e-01,2.846618606129489026e-01,2.467833041885122980e-01,3.410689673787190568e-01,3.741407819517877376e-01,2.164494394600078586e-01,2.266314143520296309e-01
6.405253229321006270e-01,5.698054862944625931e-01,6.597465242368633076e-01,4.991893770053438262e-01,1.880107738363698267e-01,4.628810412505651728e-01,6.324431377021403344e-01,4.364151021583252410e-01,3.158601073006407911e-01,4.601398005054359586e-01,3.206469719699192589e-01,3.945445972504282306e-01,3.038685351711690741e-01
2.889299166384093343e-01,2.814267416942712319e-01,2.734852016877996617e-01,3.548405053531223929e-01,3.851604463803163236e-01,5.080318000730934536e-01,5.161109821021868660e-01,4.922565926297933769e-01,2.114673728431490929e-01,4.143216539116329478e-01,3.486599791489387035e-01,3.273370303604203890e-01,3.445670729762965179e-01
2.453941957111888117e-01,1.898587085979289990e-01,1.367378784208194697e-01,2.918832249038283977e-01,2.209093636862058396e-01,3.233527643057473311e-01,2.240241659356561055e-01,2.210042787912227524e-01,2.325904255839393586e-01,3.359332543589783615e-01,2.106697867105662703e-01,1.999141770651035321e-01,2.257118837268103639e-01
5.011812445476009348e-01,1.576610771613248252e-01,1.678040522538426504e-01,3.582192915417964363e-01,3.035717374501329946e-01,2.720069972870063357e-01,1.468512183688814865e-01,2.053635502937143364e-01,1.929237348980760713e-01,1.683796262555858070e-01,2.121013600124871112e-01,2.359534199084393491e-01,2.158372302833976575e-01
6.908866750557790537e-01,4.595661698444363230e-01,1.104182905762993716e-01,2.564922041471934255e-01,2.409044419832495620e-01,2.121412232831155209e-01,2.075064736557341027e-01,3.452446331162966620e-01,2.817411135471558081e-01,2.962549592986690183e-01,1.407793808714642991e-01,3.022133724172534341e-01,2.561311587464732975e-01
3.416500528156425909e-01,2.049191135671598052e-01,7.986843474647242758e-02,2.377528665989015189e-01,3.110373596084324843e-01,1.970600024741084588e-01,2.846642822736277223e-01,3.264811963548457929e-01,1.873879464200864375e-01,2.403790444042800123e-01,1.236525426695554430e-01,2.362114942469669410e-01,2.529551181584606678e-01
5.487380582858634170e-01,2.179084799513604787e-01,1.479905089901016324e-01,2.822514659553955751e-01,2.261232172543506669e-01,2.722663913142129855e-01,2.591381087123053595e-01,2.291763851332434820e-01,3.251340851778788399e-01,3.153774488579643154e-01,1.610969398906387795e-01,2.125884345816773102e-01,2.217961057428574911e-01
6.626325556870840128e-01,4.694278932111631275e-01,2.746955227327567139e-01,2.332006938570437005e-01,2.089447464247993491e-01,2.543331088983719623e-01,3.421176518632718100e-01,2.911950411630597757e-01,1.898481711235676939e-01,3.754528755024543751e-01,1.724767298912123770e-01,2.931683729161329577e-01,2.636672926620285962e-01
3.183987032753039514e-01,1.852452807933607781e-01,8.872717728510817747e-02,1.396376485947030954e-01,1.690203087009059801e-01,1.645199300243327944e-01,1.905874938661986651e-01,2.110504406941217936e-01,2.050620768241410707e-01,1.310945439197399864e-01,2.751684115703523781e-01,2.089467062090596405e-01,2.145676962044605895e-01
5.099328786947240344e-01,1.637563463826002264e-01,8.599842097477095049e-02,3.445519549331907405e-01,5.377140840472444117e-01,4.265856495742734733e-01,2.213344599998539053e-01,2.420375101756869207e-01,3.042900049279928520e-01,4.447285939985936576e-01,4.402646489478240222e-01,2.934094185750314443e-01,2.614943857377606817e-01
2.982485705417441402e-01,1.099390669962016787e-01,1.187063327642372823e-01,4.095145985070249295e-01,4.004602901351118072e-01,3.826976037419925203e-01,3.110674593171307567e-01,2.165170557749093727e-01,2.719106097106309683e-01,6.591641778537276064e-01,6.140187253804594292e-01,3.227940193897632093e-01,2.303231303455879342e-01
5.229545765025519488e-01,2.379407562944989007e-01,2.712387387511476233e-01,3.230415853593815445e-01,2.024878703404602298e-01,2.308183982326955652e-01,2.148852643855682087e-01,1.857047251747010463e-01,2.911811663507001824e-01,2.830125680695437795e-01,1.401247130514178818e-01,2.783938722540555410e-01,2.488088933349459908e-01
3.061225310482315609e-01,5.982512123336827803e-02,3.286414237850548981e-01,4.881221413470595571e-01,4.992657487463089128e-01,6.480929133376249762e-01,5.283275572791245045e-01,4.514115980817839380e-01,2.634001286680130449e-01,8.167562795092113692e-01,7.241038550649677719e-01,4.383163337101893542e-01,3.619649016289797627e-01
2.251019543504747256e-01,1.215652528309131425e-01,1.420262236907380016e-01,2.065419846105879254e-01,2.075250940988339621e-01,2.477866190252630829e-01,2.365358467186047531e-01,1.768645522673356341e-01,2.105214472821985150e-01,4.011744604328913444e-01,2.482576088605104314e-01,2.035036987959131238e-01,1.985668118801844628e-01
1.555507592705820674e-01,1.362434611023307096e-01,1.389056062689233428e-01,2.070933130198429062e-01,2.921005531783295028e-01,2.014228797021005157e-01,8.878635977613519303e-02,2.033032871688465471e-01,1.928236050305953408e-01,3.035209547773737304e-01,3.514981316722473048e-01,2.120983335203781572e-01,2.032009797088372149e-01
7.555223225734117865e-01,3.612536936475317373e-01,1.418033988229564502e-01,2.040925967610300318e-01,2.107683794967207813e-01,2.740516817238664582e-01,4.998862098025588230e-01,4.052676171159528273e-01,2.781829329175231069e-01,3.516919183165364560e-01,3.743229324293458893e-01,2.441464652238391764e-01,2.247193076348387719e-01
2.794178834692925273e-01,2.074325227854563747e-01,2.476073304668290342e-01,1.981046304740043951e-01,1.747879799023567826e-01,2.106710823552809808e-01,3.206813207238190522e-01,3.021167726940395259e-01,2.010974621475862534e-01,3.966468626057324531e-01,6.022436490427443001e-01,2.102384430627212142e-01,2.293818377703625011e-01
1.677325422929706600e-01,1.851545606679126377e-01,2.539978356291992534e-01,2.462611098480090577e-01,2.569891282279132549e-01,2.794313696064522623e-01,1.877173223153952575e-01,2.638673811682057391e-01,2.627851516796097520e-01,2.636446387561074967e-01,3.619720199483072443e-01,2.098430315089932774e-01,2.096001023628474014e-01
5.760644695813352811e-01,2.746174045299852318e-01,2.109504688026501151e-01,2.055759439467305105e-01,1.779641435476511657e-01,2.475709950825428218e-01,2.297713631412006685e-01,2.029349283639670376e-01,2.334906349322050934e-01,4.305376946293906215e-01,5.099438583646668244e-01,2.348392639969235085e-01,2.261526131137398254e-01
1.428514810909251309e-01,1.948744482038641812e-01,2.110852367268662710e-01,1.701454286896207091e-01,1.958177687878419337e-01,2.044164272462540011e-01,1.759684043955645483e-01,2.120835126475252019e-01,2.406129476189306504e-01,3.127270136159220892e-01,3.375922475071231332e-01,1.993278147364306030e-01,2.273463978468942270e-01
6.299488777713546650e-01,1.952451066751120512e-01,1.242968718142325180e-01,1.764013890549432639e-01,1.390104991622173602e-01,2.428028223935045915e-01,3.993607369510764893e-01,3.824288230108254805e-01,2.793944796124214758e-01,2.636564399297363082e-01,3.059084035395407408e-01,2.214697841490328167e-01,2.340568124981167730e-01
2.572605922165814851e-01,2.669731025514363032e-01,1.337638412924679332e-01,2.605733083950438345e-01,1.421359691234805045e-01,2.451655419907767808e-01,1.855221368537969817e-01,2.717292281750536276e-01,1.697062388770135821e-01,4.746459701903256168e-01,4.884691185383563394e-01,2.355330508976954673e-01,2.680399030536037563e-01
4.276191364954843310e-01,2.088396330180585514e-01,1.056380956112456387e-01,1.855708352734667110e-01,2.125058207438556002e-01,2.729945474445161224e-01,2.389896307909487039e-01,1.371960494677380016e-01,2.026647059480513324e-01,2.584349099217987944e-01,2.198541476336056677e-01,1.990887647454450959e-01,1.970304265353602091e-01
8.937983724317691836e-01,4.281652726350873572e-01,2.658485552739291990e-01,2.059062074081731697e-01,1.740429051031401331e-01,1.459868376544973256e-01,2.411851976268990783e-01,3.819124289160598651e-01,3.114857064086315463e-01,4.352146014244413497e-01,2.982184164677575411e-01,2.836417125301166076e-01,2.372288539749143887e-01
2.223816004592884810e-01,2.247331164158838379e-01,9.473727847239137023e-02,2.496610786715911245e-01,1.651105082314255623e-01,2.338438406861692576e-01,2.221690484536339161e-01,2.263772686675455670e-01,1.844046360274470553e-01,3.286616586430936571e-01,3.622162975042189093e-01,2.129874263990259864e-01,2.633506113796189596e-01
1.264700628062484788e-01,3.068849892718399364e-01,2.286909798626856338e-01,1.851628937973367750e-01,1.977017395884916595e-01,2.062427722864613178e-01,2.005735236170344271e-01,1.865195052045592605e-01,2.046543699774184266e-01,1.963182422934238447e-01,4.599836439874209204e-01,2.236945143181672535e-01,2.498044158905203538e-01
7.506411747242469623e-01,5.431943547931634697e-01,1.632595516500505994e-01,1.863726631626656804e-01,1.515966219711622487e-01,1.849393031016814959e-01,4.647967840351397428e-01,4.633044345667273745e-01,3.132560639910006994e-01,2.782344225671942173e-01,3.319262511805605165e-01,3.146297137408399225e-01,2.674540663006127472e-01
2.399861784586110325e-01,1.520418945549502632e-01,2.461195713044655176e-01,2.293493122444761056e-01,2.357941239954692292e-01,1.907453955501971499e-01,2.241475065082299545e-01,1.572152622878697226e-01,2.014098600117212312e-01,1.674731721452768773e-01,3.329520315256471741e-01,1.937179818232733775e-01,2.005929473578330346e-01
1.857741561372383277e-01,2.484022005505237274e-01,1.489570738353810653e-01,2.232304947721823474e-01,1.449673872395587093e-01,2.038503871506450738e-01,1.787905466929173848e-01,2.179896473074841856e-01,1.901159284125057414e-01,2.220252502840917297e-01,3.954532755356665041e-01,2.213287913545791963e-01,2.280991283120549495e-01
5.147477001786547879e-01,3.326613943841298382e-01,2.219739040077974568e-01,1.919806456325734989e-01,2.369511003553034789e-01,1.589398964020227178e-01,2.775433425857576353e-01,3.305598078127883754e-01,2.002959233139189332e-01,4.230454273495126150e-01,3.584311417511835129e-01,2.340732225979678949e-01,2.435691450559283322e-01
